model_name,image_stem,score,pred_box,best_iou,matched_gt_index,is_tp,is_fp,iou_threshold,cum_tp,cum_fp,precision_curve,recall_curve
RetinaNet,Cars183,0.15003342926502228,"[29.212627410888672, 206.7957305908203, 42.31724166870117, 216.88409423828125]",0.0,-1,0,1,0.5,64,92,0.41025641025641024,0.9014084507042254
RetinaNet,Cars420,0.14809449017047882,"[124.29912567138672, 184.6950225830078, 150.49517822265625, 210.09356689453125]",0.0,-1,0,1,0.5,64,93,0.40764331210191085,0.9014084507042254
RetinaNet,Cars128,0.14734165370464325,"[156.4213104248047, 95.9193115234375, 303.2799377441406, 134.86923217773438]",0.0,-1,0,1,0.5,64,94,0.4050632911392405,0.9014084507042254
RetinaNet,Cars126,0.1473342925310135,"[99.49832153320312, 142.31692504882812, 193.07366943359375, 188.42140197753906]",0.0,-1,0,1,0.5,64,95,0.4025157232704403,0.9014084507042254
RetinaNet,Cars14,0.14625005424022675,"[168.88555908203125, 45.74967575073242, 213.60951232910156, 85.64021301269531]",0.0,-1,0,1,0.5,64,96,0.4,0.9014084507042254
RetinaNet,Cars126,0.14350466430187225,"[193.60421752929688, 99.2116470336914, 293.3676452636719, 145.04745483398438]",0.0,-1,0,1,0.5,64,97,0.39751552795031053,0.9014084507042254
RetinaNet,Cars196,0.1434096097946167,"[121.63722229003906, 28.48420524597168, 148.7686767578125, 40.15048599243164]",0.0,-1,0,1,0.5,64,98,0.3950617283950617,0.9014084507042254
RetinaNet,Cars236,0.14309155941009521,"[311.04046630859375, 71.84461212158203, 323.4794616699219, 76.97750091552734]",0.0,-1,0,1,0.5,64,99,0.39263803680981596,0.9014084507042254
RetinaNet,Cars161,0.14186106622219086,"[6.715604305267334, 12.373966217041016, 287.93719482421875, 51.76911926269531]",0.0,-1,0,1,0.5,64,100,0.3902439024390244,0.9014084507042254
RetinaNet,Cars416,0.14132535457611084,"[85.4788818359375, 208.4146728515625, 147.12249755859375, 237.80223083496094]",0.0,-1,0,1,0.5,64,101,0.3878787878787879,0.9014084507042254
RetinaNet,Cars359,0.14041857421398163,"[62.10113525390625, 94.99690246582031, 98.4547119140625, 106.24479675292969]",0.0,-1,0,1,0.5,64,102,0.3855421686746988,0.9014084507042254
RetinaNet,Cars96,0.1402549296617508,"[123.6002426147461, 117.70809936523438, 264.9095458984375, 155.34970092773438]",0.0,-1,0,1,0.5,64,103,0.38323353293413176,0.9014084507042254
RetinaNet,Cars106,0.140010267496109,"[233.74229431152344, 200.98748779296875, 264.81573486328125, 209.021728515625]",0.20100765014007305,-1,0,1,0.5,64,104,0.38095238095238093,0.9014084507042254
RetinaNet,Cars43,0.1394866704940796,"[159.4493408203125, 126.93323516845703, 263.8628845214844, 148.49600219726562]",0.0,-1,0,1,0.5,64,105,0.378698224852071,0.9014084507042254
RetinaNet,Cars183,0.13854292035102844,"[425.6206970214844, 46.81222915649414, 442.2876892089844, 59.21089553833008]",0.0,-1,0,1,0.5,64,106,0.3764705882352941,0.9014084507042254
RetinaNet,Cars345,0.13831360638141632,"[340.4633483886719, 98.4444351196289, 367.88714599609375, 121.06864929199219]",0.0,-1,0,1,0.5,64,107,0.3742690058479532,0.9014084507042254
RetinaNet,Cars95,0.13735318183898926,"[279.3482971191406, 224.82167053222656, 382.4697570800781, 261.526123046875]",0.0,-1,0,1,0.5,64,108,0.37209302325581395,0.9014084507042254
RetinaNet,Cars92,0.13735318183898926,"[279.3482971191406, 224.82167053222656, 382.4697570800781, 261.526123046875]",0.0,-1,0,1,0.5,64,109,0.3699421965317919,0.9014084507042254
RetinaNet,Cars349,0.1372399926185608,"[47.499168395996094, 225.8152618408203, 96.22171020507812, 246.04141235351562]",0.0,-1,0,1,0.5,64,110,0.367816091954023,0.9014084507042254
RetinaNet,Cars356,0.13578204810619354,"[282.7652893066406, 265.3590393066406, 332.9755554199219, 277.1861267089844]",0.0,-1,0,1,0.5,64,111,0.3657142857142857,0.9014084507042254
RetinaNet,Cars198,0.1357690542936325,"[33.10929870605469, 21.61236572265625, 417.9441223144531, 319.25830078125]",0.0,-1,0,1,0.5,64,112,0.36363636363636365,0.9014084507042254
RetinaNet,Cars356,0.1350105106830597,"[275.89251708984375, 213.78561401367188, 339.0610046386719, 273.75750732421875]",0.0,-1,0,1,0.5,64,113,0.3615819209039548,0.9014084507042254
RetinaNet,Cars17,0.1345389187335968,"[283.5220031738281, 184.92428588867188, 350.32989501953125, 212.49452209472656]",0.0,-1,0,1,0.5,64,114,0.3595505617977528,0.9014084507042254
RetinaNet,Cars161,0.13299794495105743,"[11.300381660461426, 33.994014739990234, 72.15511322021484, 51.56452560424805]",0.0,-1,0,1,0.5,64,115,0.3575418994413408,0.9014084507042254
RetinaNet,Cars12,0.13282369077205658,"[183.9013214111328, 84.16268157958984, 266.4892272949219, 110.19337463378906]",0.0,-1,0,1,0.5,64,116,0.35555555555555557,0.9014084507042254
RetinaNet,Cars277,0.12937724590301514,"[218.61981201171875, 216.46670532226562, 239.5547332763672, 223.70135498046875]",0.0,-1,0,1,0.5,64,117,0.35359116022099446,0.9014084507042254
RetinaNet,Cars304,0.12854047119617462,"[161.91891479492188, 112.3193359375, 202.88241577148438, 150.68223571777344]",0.0,-1,0,1,0.5,64,118,0.3516483516483517,0.9014084507042254
RetinaNet,Cars77,0.12563389539718628,"[327.5814514160156, 6.9661359786987305, 355.3503723144531, 21.247648239135742]",0.0,-1,0,1,0.5,64,119,0.34972677595628415,0.9014084507042254
RetinaNet,Cars136,0.12389858067035675,"[203.04762268066406, 103.45616912841797, 243.06854248046875, 119.16036224365234]",0.0,-1,0,1,0.5,64,120,0.34782608695652173,0.9014084507042254
RetinaNet,Cars98,0.12327050417661667,"[11.71927547454834, 375.6393737792969, 137.0546417236328, 397.2814636230469]",0.0,-1,0,1,0.5,64,121,0.34594594594594597,0.9014084507042254
RetinaNet,Cars211,0.12296824157238007,"[38.58821487426758, 57.62056350708008, 302.577392578125, 146.04269409179688]",0.0,-1,0,1,0.5,64,122,0.34408602150537637,0.9014084507042254
RetinaNet,Cars202,0.1194341853260994,"[11.987052917480469, 52.50149154663086, 280.3310852050781, 197.98687744140625]",0.03196710249914554,-1,0,1,0.5,64,123,0.3422459893048128,0.9014084507042254
RetinaNet,Cars95,0.11784432828426361,"[12.230159759521484, 379.4188537597656, 83.66300964355469, 397.3136291503906]",0.0,-1,0,1,0.5,64,124,0.3404255319148936,0.9014084507042254
RetinaNet,Cars92,0.11784432828426361,"[12.230159759521484, 379.4188537597656, 83.66300964355469, 397.3136291503906]",0.0,-1,0,1,0.5,64,125,0.3386243386243386,0.9014084507042254
RetinaNet,Cars202,0.11726055294275284,"[200.74392700195312, 140.60098266601562, 242.99232482910156, 161.94093322753906]",0.5664632277464818,0,1,0,0.5,65,125,0.34210526315789475,0.9154929577464789
RetinaNet,Cars77,0.11720642447471619,"[255.45123291015625, 154.77247619628906, 306.6368408203125, 172.90634155273438]",0.0,-1,0,1,0.5,65,126,0.3403141361256545,0.9154929577464789
RetinaNet,Cars182,0.11428362131118774,"[87.53620147705078, 150.0531463623047, 123.0217056274414, 157.85028076171875]",0.0,-1,0,1,0.5,65,127,0.3385416666666667,0.9154929577464789
RetinaNet,Cars370,0.11403296887874603,"[349.3828125, 236.9281005859375, 360.18756103515625, 242.8439483642578]",0.0,-1,0,1,0.5,65,128,0.33678756476683935,0.9154929577464789
RetinaNet,Cars62,0.11284833401441574,"[44.781883239746094, 219.10853576660156, 104.16969299316406, 237.0333251953125]",0.0,-1,0,1,0.5,65,129,0.33505154639175255,0.9154929577464789
RetinaNet,Cars281,0.11284740269184113,"[157.73101806640625, 166.23330688476562, 219.60340881347656, 181.68177795410156]",0.0,-1,0,1,0.5,65,130,0.3333333333333333,0.9154929577464789
RetinaNet,Cars161,0.11175888031721115,"[42.0405387878418, 33.987892150878906, 78.55423736572266, 51.286865234375]",0.0,-1,0,1,0.5,65,131,0.33163265306122447,0.9154929577464789
RetinaNet,Cars405,0.1113007590174675,"[262.6949768066406, 216.28968811035156, 290.7297668457031, 225.9789581298828]",0.18733562112368388,-1,0,1,0.5,65,132,0.3299492385786802,0.9154929577464789
RetinaNet,Cars367,0.11119882762432098,"[223.08929443359375, 178.7412109375, 325.349609375, 223.1472930908203]",0.0,-1,0,1,0.5,65,133,0.3282828282828283,0.9154929577464789
RetinaNet,Cars161,0.11115340888500214,"[203.26675415039062, 97.78134155273438, 246.32196044921875, 120.0090560913086]",0.0,-1,0,1,0.5,65,134,0.32663316582914576,0.9154929577464789
RetinaNet,Cars167,0.11063066124916077,"[0.3267192840576172, 102.02862548828125, 47.72552490234375, 125.43858337402344]",0.0,-1,0,1,0.5,65,135,0.325,0.9154929577464789
RetinaNet,Cars247,0.11051138490438461,"[213.5320281982422, 13.035377502441406, 308.2753601074219, 52.02233123779297]",0.0,-1,0,1,0.5,65,136,0.32338308457711445,0.9154929577464789
RetinaNet,Cars300,0.11050712317228317,"[259.6474914550781, 199.07089233398438, 314.3799133300781, 213.38255310058594]",0.0,-1,0,1,0.5,65,137,0.3217821782178218,0.9154929577464789
RetinaNet,Cars83,0.11046801507472992,"[268.4820251464844, 293.255615234375, 308.226318359375, 332.77947998046875]",0.0,-1,0,1,0.5,65,138,0.32019704433497537,0.9154929577464789
RetinaNet,Cars286,0.10985265672206879,"[430.59210205078125, 102.96226501464844, 444.4735412597656, 111.265869140625]",0.0,-1,0,1,0.5,65,139,0.31862745098039214,0.9154929577464789
RetinaNet,Cars198,0.10931823402643204,"[200.05722045898438, 221.34771728515625, 270.7898254394531, 252.2599639892578]",0.0,-1,0,1,0.5,65,140,0.3170731707317073,0.9154929577464789
RetinaNet,Cars136,0.10810380429029465,"[64.10664367675781, 2.31997013092041, 187.88973999023438, 24.831228256225586]",0.0,-1,0,1,0.5,65,141,0.3155339805825243,0.9154929577464789
RetinaNet,Cars274,0.10782312601804733,"[216.13624572753906, 143.49649047851562, 239.47796630859375, 167.48817443847656]",0.0,-1,0,1,0.5,65,142,0.3140096618357488,0.9154929577464789
RetinaNet,Cars254,0.10768520087003708,"[174.97157287597656, 297.4961853027344, 236.72601318359375, 313.4523620605469]",0.0,-1,0,1,0.5,65,143,0.3125,0.9154929577464789
RetinaNet,Cars120,0.1076088473200798,"[163.89266967773438, 177.9230194091797, 214.20655822753906, 195.8470458984375]",0.0,-1,0,1,0.5,65,144,0.31100478468899523,0.9154929577464789
RetinaNet,Cars83,0.10743967443704605,"[260.93182373046875, 81.6860122680664, 275.0802001953125, 89.56988525390625]",0.0,-1,0,1,0.5,65,145,0.30952380952380953,0.9154929577464789
RetinaNet,Cars83,0.10721772909164429,"[258.2266845703125, 294.7198791503906, 320.03515625, 306.93841552734375]",0.0,-1,0,1,0.5,65,146,0.3080568720379147,0.9154929577464789
RetinaNet,Cars231,0.1071973517537117,"[14.966899871826172, 59.36045455932617, 391.9898986816406, 230.63726806640625]",0.0,-1,0,1,0.5,65,147,0.30660377358490565,0.9154929577464789
RetinaNet,Cars247,0.10703109949827194,"[74.30406951904297, 10.71933364868164, 315.8139343261719, 166.18359375]",0.0,-1,0,1,0.5,65,148,0.3051643192488263,0.9154929577464789
RetinaNet,Cars62,0.1068483218550682,"[33.37906265258789, 108.87611389160156, 76.5701904296875, 122.93138122558594]",0.0,-1,0,1,0.5,65,149,0.3037383177570093,0.9154929577464789
RetinaNet,Cars128,0.10677926242351532,"[125.54517364501953, 108.03487396240234, 276.9668273925781, 143.833984375]",0.0,-1,0,1,0.5,65,150,0.3023255813953488,0.9154929577464789
RetinaNet,Cars53,0.10671292990446091,"[138.3231658935547, 149.9984588623047, 253.2559051513672, 199.17735290527344]",0.0,-1,0,1,0.5,65,151,0.30092592592592593,0.9154929577464789
RetinaNet,Cars231,0.10471714287996292,"[168.7601318359375, 116.84973907470703, 205.8311309814453, 147.5354766845703]",0.0,-1,0,1,0.5,65,152,0.2995391705069124,0.9154929577464789
RetinaNet,Cars254,0.10359816998243332,"[92.5782699584961, 198.55540466308594, 114.97098541259766, 204.27020263671875]",0.0,-1,0,1,0.5,65,153,0.2981651376146789,0.9154929577464789
RetinaNet,Cars254,0.10350171476602554,"[182.900634765625, 173.03604125976562, 214.3260040283203, 205.91473388671875]",0.0,-1,0,1,0.5,65,154,0.2968036529680365,0.9154929577464789
RetinaNet,Cars126,0.1021084189414978,"[188.17007446289062, 108.23844909667969, 280.4422302246094, 169.23736572265625]",0.0,-1,0,1,0.5,65,155,0.29545454545454547,0.9154929577464789
RetinaNet,Cars304,0.1015918031334877,"[142.958251953125, 121.60466766357422, 191.7151336669922, 144.37872314453125]",0.0,-1,0,1,0.5,65,156,0.29411764705882354,0.9154929577464789
RetinaNet,Cars359,0.09872032701969147,"[33.37855911254883, 139.52963256835938, 57.49882888793945, 157.8894805908203]",0.0,-1,0,1,0.5,65,157,0.2927927927927928,0.9154929577464789
RetinaNet,Cars64,0.09810231626033783,"[203.98776245117188, 88.9029541015625, 271.28143310546875, 129.4212188720703]",0.0,-1,0,1,0.5,65,158,0.2914798206278027,0.9154929577464789
RetinaNet,Cars183,0.09670727699995041,"[22.354732513427734, 208.0499725341797, 50.0135498046875, 217.84869384765625]",0.0,-1,0,1,0.5,65,159,0.29017857142857145,0.9154929577464789
RetinaNet,Cars92,0.0965195745229721,"[303.70428466796875, 181.0040283203125, 367.71649169921875, 253.28671264648438]",0.0,-1,0,1,0.5,65,160,0.28888888888888886,0.9154929577464789
RetinaNet,Cars95,0.0965195745229721,"[303.70428466796875, 181.0040283203125, 367.71649169921875, 253.28671264648438]",0.0,-1,0,1,0.5,65,161,0.28761061946902655,0.9154929577464789
RetinaNet,Cars260,0.09639863669872284,"[26.46072769165039, 226.97909545898438, 50.24934005737305, 235.28286743164062]",0.0,-1,0,1,0.5,65,162,0.28634361233480177,0.9154929577464789
RetinaNet,Cars356,0.09636961668729782,"[245.69149780273438, 230.473388671875, 311.4884033203125, 266.0687255859375]",0.0,-1,0,1,0.5,65,163,0.2850877192982456,0.9154929577464789
RetinaNet,Cars351,0.0962274894118309,"[275.5715026855469, 64.39007568359375, 361.36871337890625, 103.77015686035156]",0.0,-1,0,1,0.5,65,164,0.2838427947598253,0.9154929577464789
RetinaNet,Cars359,0.09620819985866547,"[74.16252899169922, 151.0529022216797, 86.64727783203125, 155.35597229003906]",0.0,-1,0,1,0.5,65,165,0.2826086956521739,0.9154929577464789
RetinaNet,Cars426,0.0961378663778305,"[226.0663604736328, 207.83033752441406, 281.6584167480469, 235.1275634765625]",0.0,-1,0,1,0.5,65,166,0.2813852813852814,0.9154929577464789
RetinaNet,Cars235,0.09596613049507141,"[173.0569305419922, 23.26788902282715, 214.45944213867188, 37.898929595947266]",0.0,-1,0,1,0.5,65,167,0.2801724137931034,0.9154929577464789
RetinaNet,Cars203,0.09591875225305557,"[196.3176727294922, 7.896005630493164, 222.82681274414062, 27.94411277770996]",0.0,-1,0,1,0.5,65,168,0.27896995708154504,0.9154929577464789
RetinaNet,Cars304,0.09552690386772156,"[151.43768310546875, 125.99486541748047, 208.16952514648438, 143.20562744140625]",0.0,-1,0,1,0.5,65,169,0.2777777777777778,0.9154929577464789
RetinaNet,Cars345,0.09482765942811966,"[43.92901611328125, 95.04226684570312, 75.10701751708984, 116.00887298583984]",0.0,-1,0,1,0.5,65,170,0.2765957446808511,0.9154929577464789
RetinaNet,Cars92,0.0931486114859581,"[206.93592834472656, 271.4427185058594, 376.15863037109375, 344.6863708496094]",0.0,-1,0,1,0.5,65,171,0.2754237288135593,0.9154929577464789
RetinaNet,Cars95,0.0931486114859581,"[206.93592834472656, 271.4427185058594, 376.15863037109375, 344.6863708496094]",0.0,-1,0,1,0.5,65,172,0.2742616033755274,0.9154929577464789
RetinaNet,Cars128,0.0931430384516716,"[30.87639045715332, 51.4824104309082, 346.3937683105469, 185.65614318847656]",0.0,-1,0,1,0.5,65,173,0.27310924369747897,0.9154929577464789
RetinaNet,Cars211,0.09255445003509521,"[38.35708236694336, 190.33937072753906, 213.62939453125, 234.2608184814453]",0.0,-1,0,1,0.5,65,174,0.2719665271966527,0.9154929577464789
RetinaNet,Cars300,0.09245788305997849,"[219.98524475097656, 194.74761962890625, 251.21353149414062, 203.34368896484375]",0.0,-1,0,1,0.5,65,175,0.2708333333333333,0.9154929577464789
RetinaNet,Cars211,0.0923464298248291,"[0.0, 106.6589584350586, 258.7941589355469, 227.01956176757812]",0.0,-1,0,1,0.5,65,176,0.2697095435684647,0.9154929577464789
RetinaNet,Cars345,0.09229811280965805,"[313.84136962890625, 166.74119567871094, 336.1876525878906, 172.7620086669922]",0.0,-1,0,1,0.5,65,177,0.26859504132231404,0.9154929577464789
RetinaNet,Cars161,0.0914299264550209,"[25.889122009277344, 77.73895263671875, 477.9156188964844, 365.78411865234375]",0.0,-1,0,1,0.5,65,178,0.2674897119341564,0.9154929577464789
RetinaNet,Cars359,0.0909351259469986,"[146.14686584472656, 173.74990844726562, 168.22244262695312, 179.0045928955078]",0.0,-1,0,1,0.5,65,179,0.26639344262295084,0.9154929577464789
RetinaNet,Cars277,0.09074380993843079,"[288.40618896484375, 215.4612274169922, 308.49395751953125, 226.13363647460938]",0.41509021199275725,-1,0,1,0.5,65,180,0.2653061224489796,0.9154929577464789
RetinaNet,Cars64,0.09041953831911087,"[238.3729705810547, 189.422119140625, 325.1257019042969, 217.36398315429688]",0.0,-1,0,1,0.5,65,181,0.26422764227642276,0.9154929577464789
RetinaNet,Cars289,0.09029624611139297,"[180.28207397460938, 143.4756622314453, 242.693115234375, 165.31451416015625]",0.0,-1,0,1,0.5,65,182,0.2631578947368421,0.9154929577464789
RetinaNet,Cars70,0.0901385173201561,"[125.53144073486328, 114.03466033935547, 137.0132293701172, 120.50850677490234]",0.0,-1,0,1,0.5,65,183,0.2620967741935484,0.9154929577464789
RetinaNet,Cars367,0.0900747999548912,"[283.1560974121094, 172.10670471191406, 375.3592224121094, 206.9886932373047]",0.0,-1,0,1,0.5,65,184,0.26104417670682734,0.9154929577464789
RetinaNet,Cars247,0.08947563916444778,"[157.22117614746094, 114.61903381347656, 189.4903106689453, 131.33827209472656]",0.0,-1,0,1,0.5,65,185,0.26,0.9154929577464789
RetinaNet,Cars236,0.08925801515579224,"[61.792152404785156, 57.33943557739258, 162.5830841064453, 90.68321990966797]",0.0,-1,0,1,0.5,65,186,0.2589641434262948,0.9154929577464789
RetinaNet,Cars304,0.0892006978392601,"[148.3207550048828, 114.0191650390625, 215.32962036132812, 128.57334899902344]",0.0,-1,0,1,0.5,65,187,0.25793650793650796,0.9154929577464789
RetinaNet,Cars80,0.08874571323394775,"[201.56341552734375, 197.13072204589844, 262.83734130859375, 227.84217834472656]",0.0,-1,0,1,0.5,65,188,0.25691699604743085,0.9154929577464789
RetinaNet,Cars211,0.088487908244133,"[87.13804626464844, 64.09326171875, 371.50970458984375, 172.26144409179688]",0.0,-1,0,1,0.5,65,189,0.2559055118110236,0.9154929577464789
RetinaNet,Cars80,0.08817166090011597,"[233.66339111328125, 198.9799041748047, 266.1331787109375, 227.6931610107422]",0.0,-1,0,1,0.5,65,190,0.2549019607843137,0.9154929577464789
RetinaNet,Cars203,0.0879550501704216,"[76.59506225585938, 41.24092483520508, 226.67691040039062, 84.95597076416016]",0.0,-1,0,1,0.5,65,191,0.25390625,0.9154929577464789
RetinaNet,Cars281,0.08762013912200928,"[137.5880584716797, 115.89688873291016, 253.06793212890625, 150.44471740722656]",0.0,-1,0,1,0.5,65,192,0.2529182879377432,0.9154929577464789
RetinaNet,Cars225,0.08750282973051071,"[209.424072265625, 163.89138793945312, 354.3115539550781, 196.03219604492188]",0.0,-1,0,1,0.5,65,193,0.25193798449612403,0.9154929577464789
RetinaNet,Cars235,0.08717463910579681,"[170.16415405273438, 135.06239318847656, 232.96920776367188, 162.43045043945312]",0.0,-1,0,1,0.5,65,194,0.25096525096525096,0.9154929577464789
RetinaNet,Cars286,0.08715900778770447,"[49.73778533935547, 135.0450897216797, 157.18846130371094, 181.16432189941406]",0.0,-1,0,1,0.5,65,195,0.25,0.9154929577464789
RetinaNet,Cars277,0.08596285432577133,"[42.88148498535156, 213.7313690185547, 85.13502502441406, 226.2141876220703]",0.0,-1,0,1,0.5,65,196,0.24904214559386972,0.9154929577464789
RetinaNet,Cars236,0.08536078780889511,"[318.8857727050781, 59.83344650268555, 329.8851013183594, 64.33836364746094]",0.0,-1,0,1,0.5,65,197,0.2480916030534351,0.9154929577464789
RetinaNet,Cars12,0.08533019572496414,"[175.36114501953125, 67.00060272216797, 265.2041931152344, 117.34574890136719]",0.0,-1,0,1,0.5,65,198,0.24714828897338403,0.9154929577464789
RetinaNet,Cars136,0.08519846200942993,"[182.365234375, 102.80768585205078, 238.76889038085938, 128.20501708984375]",0.0,-1,0,1,0.5,65,199,0.24621212121212122,0.9154929577464789
RetinaNet,Cars136,0.08430629968643188,"[252.41212463378906, 0.0, 390.2677917480469, 31.69525146484375]",0.0,-1,0,1,0.5,65,200,0.24528301886792453,0.9154929577464789
RetinaNet,Cars102,0.08422627300024033,"[66.03922271728516, 166.3775634765625, 245.4254913330078, 202.94866943359375]",0.0,-1,0,1,0.5,65,201,0.24436090225563908,0.9154929577464789
RetinaNet,Cars282,0.08422627300024033,"[66.03922271728516, 166.3775634765625, 245.4254913330078, 202.94866943359375]",0.0,-1,0,1,0.5,65,202,0.24344569288389514,0.9154929577464789
RetinaNet,Cars183,0.08358285576105118,"[291.68817138671875, 208.537109375, 304.8843688964844, 219.71646118164062]",0.0,-1,0,1,0.5,65,203,0.24253731343283583,0.9154929577464789
RetinaNet,Cars136,0.0835624560713768,"[42.346092224121094, 148.8329620361328, 52.68754196166992, 154.70420837402344]",0.0,-1,0,1,0.5,65,204,0.241635687732342,0.9154929577464789
RetinaNet,Cars349,0.08352505415678024,"[202.944091796875, 99.4493637084961, 263.81414794921875, 141.47140502929688]",0.0,-1,0,1,0.5,65,205,0.24074074074074073,0.9154929577464789
RetinaNet,Cars183,0.08350510895252228,"[159.33302307128906, 132.19573974609375, 248.0138702392578, 176.2663116455078]",0.0,-1,0,1,0.5,65,206,0.23985239852398524,0.9154929577464789
RetinaNet,Cars12,0.08314929902553558,"[125.97110748291016, 67.37301635742188, 222.79647827148438, 116.68940734863281]",0.0,-1,0,1,0.5,65,207,0.23897058823529413,0.9154929577464789
RetinaNet,Cars95,0.08304193615913391,"[437.8634948730469, 198.54913330078125, 457.3234558105469, 203.83187866210938]",0.0,-1,0,1,0.5,65,208,0.23809523809523808,0.9154929577464789
RetinaNet,Cars92,0.08304193615913391,"[437.8634948730469, 198.54913330078125, 457.3234558105469, 203.83187866210938]",0.0,-1,0,1,0.5,65,209,0.23722627737226276,0.9154929577464789
RetinaNet,Cars304,0.08300790190696716,"[306.6658630371094, 38.05078125, 346.9566955566406, 73.9776611328125]",0.0,-1,0,1,0.5,65,210,0.23636363636363636,0.9154929577464789
RetinaNet,Cars286,0.08280809968709946,"[343.720947265625, 273.51605224609375, 402.5438537597656, 287.47772216796875]",0.0,-1,0,1,0.5,65,211,0.23550724637681159,0.9154929577464789
RetinaNet,Cars96,0.0824781209230423,"[27.52684211730957, 111.05116271972656, 89.32420349121094, 152.34686279296875]",0.0,-1,0,1,0.5,65,212,0.23465703971119134,0.9154929577464789
RetinaNet,Cars106,0.08245042711496353,"[232.01585388183594, 191.06231689453125, 275.1649169921875, 212.32215881347656]",0.5775921155268732,3,1,0,0.5,66,212,0.23741007194244604,0.9295774647887324
RetinaNet,Cars304,0.08244447410106659,"[102.27540588378906, 193.5417022705078, 134.14930725097656, 200.53916931152344]",0.0,-1,0,1,0.5,66,213,0.23655913978494625,0.9295774647887324
RetinaNet,Cars53,0.08217133581638336,"[146.90599060058594, 188.57081604003906, 206.6182403564453, 213.21749877929688]",0.0,-1,0,1,0.5,66,214,0.2357142857142857,0.9295774647887324
RetinaNet,Cars260,0.08165699243545532,"[10.299921035766602, 203.15164184570312, 63.59510040283203, 228.84364318847656]",0.0,-1,0,1,0.5,66,215,0.23487544483985764,0.9295774647887324
RetinaNet,Cars106,0.08158956468105316,"[137.33705139160156, 75.23055267333984, 171.18997192382812, 87.0528335571289]",0.41765018258267306,-1,0,1,0.5,66,216,0.23404255319148937,0.9295774647887324
RetinaNet,Cars161,0.08143728971481323,"[76.8098373413086, 33.71895980834961, 213.35122680664062, 52.53091049194336]",0.0,-1,0,1,0.5,66,217,0.2332155477031802,0.9295774647887324
RetinaNet,Cars416,0.0812620297074318,"[156.58279418945312, 192.38467407226562, 213.3096160888672, 222.17813110351562]",0.0,-1,0,1,0.5,66,218,0.2323943661971831,0.9295774647887324
RetinaNet,Cars203,0.08121905475854874,"[175.29202270507812, 106.35086822509766, 277.2619323730469, 158.53317260742188]",0.0,-1,0,1,0.5,66,219,0.23157894736842105,0.9295774647887324
RetinaNet,Cars80,0.081112340092659,"[96.87923431396484, 128.89697265625, 203.6970672607422, 191.54638671875]",0.0,-1,0,1,0.5,66,220,0.23076923076923078,0.9295774647887324
RetinaNet,Cars351,0.08110273629426956,"[264.9359436035156, 54.10078430175781, 356.25872802734375, 90.15583801269531]",0.0,-1,0,1,0.5,66,221,0.22996515679442509,0.9295774647887324
RetinaNet,Cars282,0.08028210699558258,"[118.06847381591797, 113.08109283447266, 317.0311584472656, 205.35707092285156]",0.0,-1,0,1,0.5,66,222,0.22916666666666666,0.9295774647887324
RetinaNet,Cars102,0.08028210699558258,"[118.06847381591797, 113.08109283447266, 317.0311584472656, 205.35707092285156]",0.0,-1,0,1,0.5,66,223,0.22837370242214533,0.9295774647887324
RetinaNet,Cars92,0.08012112975120544,"[433.4654846191406, 199.444580078125, 455.2742004394531, 205.6119384765625]",0.0,-1,0,1,0.5,66,224,0.22758620689655173,0.9295774647887324
RetinaNet,Cars95,0.08012112975120544,"[433.4654846191406, 199.444580078125, 455.2742004394531, 205.6119384765625]",0.0,-1,0,1,0.5,66,225,0.2268041237113402,0.9295774647887324
RetinaNet,Cars126,0.08006618171930313,"[133.5706329345703, 121.06175994873047, 267.330810546875, 163.68360900878906]",0.0,-1,0,1,0.5,66,226,0.22602739726027396,0.9295774647887324
RetinaNet,Cars274,0.0798865258693695,"[199.46469116210938, 130.5442352294922, 252.24661254882812, 164.69790649414062]",0.0,-1,0,1,0.5,66,227,0.22525597269624573,0.9295774647887324
RetinaNet,Cars247,0.07970984280109406,"[161.96348571777344, 47.750152587890625, 238.477294921875, 81.9275131225586]",0.0,-1,0,1,0.5,66,228,0.22448979591836735,0.9295774647887324
RetinaNet,Cars359,0.0796799585223198,"[73.31440734863281, 139.0686798095703, 90.85065460205078, 145.60118103027344]",0.0,-1,0,1,0.5,66,229,0.22372881355932203,0.9295774647887324
RetinaNet,Cars351,0.07957235723733902,"[277.8975524902344, 55.84880447387695, 349.96856689453125, 71.68836975097656]",0.0,-1,0,1,0.5,66,230,0.22297297297297297,0.9295774647887324
RetinaNet,Cars300,0.07945109903812408,"[261.8799133300781, 201.49559020996094, 296.29693603515625, 212.3281707763672]",0.0,-1,0,1,0.5,66,231,0.2222222222222222,0.9295774647887324
RetinaNet,Cars136,0.07944054901599884,"[172.24806213378906, 104.52751159667969, 220.93397521972656, 118.16919708251953]",0.0,-1,0,1,0.5,66,232,0.2214765100671141,0.9295774647887324
RetinaNet,Cars7,0.07923337072134018,"[169.21295166015625, 93.39396667480469, 191.37586975097656, 109.94392395019531]",0.0,-1,0,1,0.5,66,233,0.22073578595317725,0.9295774647887324
RetinaNet,Cars83,0.07920905947685242,"[396.90545654296875, 332.123779296875, 411.1324462890625, 338.2822265625]",0.0,-1,0,1,0.5,66,234,0.22,0.9295774647887324
